Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p03[count=350]_OPT_xdelta_840.txt,13847880,11116800,12026420,,,36991100
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p04[count=350]_OPT_xdelta_840.txt,13847880,11116800,12026420,11963800,,48954900
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p05[count=350]_OPT_xdelta_840.txt,13847880,11116800,12026420,11963800,13925100,62880000
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p02[count=350]_OPT_xdelta_840.txt,13847880,11289600,,,,25137480
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p01[count=350]_OPT_xdelta_840.txt,13847880,,,,,13847880
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p03[count=350]_OPT_xdelta_840.txt,19337420,15552000,17425980,,,52315400
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p05[count=350]_OPT_xdelta_840.txt,19337420,15552000,17425980,16691200,18586600,87593200
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p02[count=350]_OPT_xdelta_840.txt,19337420,15609600,,,,34947020
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p01[count=350]_OPT_xdelta_840.txt,19337420,,,,,19337420
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p03[count=350]_OPT_xdelta_840.txt,19337420,15552000,17425980,,,52315400
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p05[count=350]_OPT_xdelta_840.txt,19337420,15552000,17425980,16691200,18586600,87593200
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p02[count=350]_OPT_xdelta_840.txt,19337420,15552000,,,,34889420
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350]_OPT_xdelta_840.txt,19337420,,,,,19337420
