Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p03[count=350]_OPT_xdelta_720.txt,15811300,9967700,13832700,,,39611700
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p04[count=350]_OPT_xdelta_720.txt,15811300,9967700,13832700,22968500,,62580200
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p05[count=350]_OPT_xdelta_720.txt,15811300,9967700,13832700,22968500,26767600,89347800
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p02[count=350]_OPT_xdelta_720.txt,15811300,9967700,,,,25779000
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p01[count=350]_OPT_xdelta_720.txt,15811300,,,,,15811300
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p05[count=350]_OPT_xdelta_720.txt,20853100,14192600,17288400,29952600,31841100,114127800
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p02[count=350]_OPT_xdelta_720.txt,20853100,14192600,,,,35045700
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p01[count=350]_OPT_xdelta_720.txt,20853100,,,,,20853100
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p05[count=350]_OPT_xdelta_720.txt,20163400,13663100,16634600,29295800,33077100,112834000
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p02[count=350]_OPT_xdelta_720.txt,20163400,13601800,,,,33765200
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p01[count=350]_OPT_xdelta_720.txt,20197700,,,,,20197700
