Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/30noon/p03[count=350]_OPT_xdelta_840.txt,17978000,12672000,14066580,,,44716580
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/30noon/p04[count=350]_OPT_xdelta_840.txt,17978000,11520000,12284300,13284700,,55067000
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/30noon/p05[count=350]_OPT_xdelta_840.txt,17978000,11520000,12284300,13284700,15019900,70086900
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/30noon/p02[count=350]_OPT_xdelta_840.txt,17978000,11520000,,,,29498000
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/30noon/p01[count=350]_OPT_xdelta_840.txt,17978000,,,,,17978000
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/30noon/p03[count=350]_OPT_xdelta_840.txt,25643820,17337600,17847740,,,60829160
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/30noon/p05[count=350]_OPT_xdelta_840.txt,25643820,17337600,17847740,18075100,19963900,98868160
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/30noon/p02[count=350]_OPT_xdelta_840.txt,25643820,17337600,,,,42981420
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/30noon/p01[count=350]_OPT_xdelta_840.txt,25643820,,,,,25643820
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30noon/p03[count=350]_OPT_xdelta_840.txt,25947160,17568000,18071240,,,61586400
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30noon/p05[count=350]_OPT_xdelta_840.txt,25947160,17568000,18071240,18296000,20128700,100011100
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30noon/p02[count=350]_OPT_xdelta_840.txt,25947160,17568000,,,,43515160
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30noon/p01[count=350]_OPT_xdelta_840.txt,25947160,,,,,25947160
