Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,660,./heu_105/result/Instancesv2_round/random/fixlen4/26eve/p03[count=350]_OPT_xdelta_660.txt,16665740,10713600,11534720,,,38914060
clingcon,660,./heu_105/result/Instancesv2_round/random/fixlen4/26eve/p04[count=350]_OPT_xdelta_660.txt,16665740,10713600,11534720,9476200,,48390260
clingcon,660,./heu_105/result/Instancesv2_round/random/fixlen4/26eve/p05[count=350]_OPT_xdelta_660.txt,16665740,10713600,11534720,9476200,13195300,61585560
clingcon,660,./heu_105/result/Instancesv2_round/random/fixlen4/26eve/p02[count=350]_OPT_xdelta_660.txt,16665740,10713600,,,,27379340
clingcon,660,./heu_105/result/Instancesv2_round/random/fixlen4/26eve/p01[count=350]_OPT_xdelta_660.txt,16665740,,,,,16665740
clingcon,660,./heu_105/result/Instancesv2_round/sipp/fixlen4/26eve/p03[count=350]_OPT_xdelta_660.txt,17903820,13593600,13380040,,,44877460
clingcon,660,./heu_105/result/Instancesv2_round/sipp/fixlen4/26eve/p05[count=350]_OPT_xdelta_660.txt,20447220,12902400,13859120,13533000,17232900,77974640
clingcon,660,./heu_105/result/Instancesv2_round/sipp/fixlen4/26eve/p02[count=350]_OPT_xdelta_660.txt,20447220,12902400,,,,33349620
clingcon,660,./heu_105/result/Instancesv2_round/sipp/fixlen4/26eve/p01[count=350]_OPT_xdelta_660.txt,20447220,,,,,20447220
clingcon,660,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350]_OPT_xdelta_660.txt,17924680,13766400,13593220,,,45284300
clingcon,660,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350]_OPT_xdelta_660.txt,20289580,12672000,13859120,13535900,17232900,77589500
clingcon,660,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350]_OPT_xdelta_660.txt,20289580,12672000,,,,32961580
clingcon,660,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350]_OPT_xdelta_660.txt,20289580,,,,,20289580
