Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/26noon/p03[count=350]_OPT_xdelta_720.txt,15924320,11174400,11907240,,,39005960
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/26noon/p04[count=350]_OPT_xdelta_720.txt,15924320,11174400,11907240,10914400,,49920360
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/26noon/p05[count=350]_OPT_xdelta_720.txt,15924320,11174400,11907240,10914400,13183400,63103760
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/26noon/p02[count=350]_OPT_xdelta_720.txt,15924320,11174400,,,,27098720
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/26noon/p01[count=350]_OPT_xdelta_720.txt,15924320,,,,,15924320
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/26noon/p03[count=350]_OPT_xdelta_720.txt,22981240,14515200,14796700,,,52293140
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/26noon/p05[count=350]_OPT_xdelta_720.txt,22981240,14515200,14796700,14977800,17103300,84374240
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/26noon/p02[count=350]_OPT_xdelta_720.txt,22981240,14515200,,,,37496440
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/26noon/p01[count=350]_OPT_xdelta_720.txt,22988880,,,,,22988880
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26noon/p03[count=350]_OPT_xdelta_720.txt,22988880,14457600,14841400,,,52287880
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26noon/p05[count=350]_OPT_xdelta_720.txt,22988880,14457600,14841400,14929300,17103300,84320480
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26noon/p02[count=350]_OPT_xdelta_720.txt,22988880,14457600,,,,37446480
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26noon/p01[count=350]_OPT_xdelta_720.txt,22988880,,,,,22988880
