Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p03[count=350]_OPT_xdelta_600.txt,13975300,8285100,11403000,,,33663400
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p04[count=350]_OPT_xdelta_600.txt,13975300,8285100,11403000,20308900,,53972300
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p05[count=350]_OPT_xdelta_600.txt,13975300,8285100,11403000,20308900,22847800,76820100
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p02[count=350]_OPT_xdelta_600.txt,14043900,8346400,,,,22390300
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p01[count=350]_OPT_xdelta_600.txt,14043900,,,,,14043900
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p05[count=350]_OPT_xdelta_600.txt,17575200,12264800,14485100,24038600,24578500,92942200
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p02[count=350]_OPT_xdelta_600.txt,17575200,12264800,,,,29840000
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p01[count=350]_OPT_xdelta_600.txt,17575200,,,,,17575200
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p05[count=350]_OPT_xdelta_600.txt,17029200,11674000,13878000,24941700,27379800,94902700
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p02[count=350]_OPT_xdelta_600.txt,17029200,11674000,,,,28703200
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p01[count=350]_OPT_xdelta_600.txt,17044800,,,,,17044800
