Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/26noon/p03[count=350]_OPT_xdelta_600.txt,13794500,9734400,10170840,,,33699740
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/26noon/p04[count=350]_OPT_xdelta_600.txt,13794500,9734400,10170840,9369700,,43069440
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/26noon/p05[count=350]_OPT_xdelta_600.txt,13794500,9734400,10170840,9369700,11406000,54475440
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/26noon/p02[count=350]_OPT_xdelta_600.txt,13794500,9734400,,,,23528900
clingcon,600,./heu_105/result/Instancesv2_round/random/fixlen4/26noon/p01[count=350]_OPT_xdelta_600.txt,13794500,,,,,13794500
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/26noon/p03[count=350]_OPT_xdelta_600.txt,19911700,12729600,12353120,,,44994420
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/26noon/p05[count=350]_OPT_xdelta_600.txt,19911700,12729600,12353120,12994200,15031600,73020220
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/26noon/p02[count=350]_OPT_xdelta_600.txt,19911700,12729600,,,,32641300
clingcon,600,./heu_105/result/Instancesv2_round/sipp/fixlen4/26noon/p01[count=350]_OPT_xdelta_600.txt,19919660,,,,,19919660
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26noon/p03[count=350]_OPT_xdelta_600.txt,20056120,12614400,12397820,,,45068340
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26noon/p05[count=350]_OPT_xdelta_600.txt,20056120,12614400,12353120,12711100,14702000,72436740
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26noon/p02[count=350]_OPT_xdelta_600.txt,20056120,12614400,,,,32670520
clingcon,600,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26noon/p01[count=350]_OPT_xdelta_600.txt,20056120,,,,,20056120
