Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,780,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p03[count=350]_OPT_xdeltime_780.txt,12780120,10540800,10998320,,,34319240
clingcon,780,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p04[count=350]_OPT_xdeltime_780.txt,12780120,10540800,10998320,11407600,,45726840
clingcon,780,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p05[count=350]_OPT_xdeltime_780.txt,12780120,10540800,10998320,11407600,12901000,58627840
clingcon,780,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p02[count=350]_OPT_xdeltime_780.txt,12780120,10540800,,,,23320920
clingcon,780,./heu_105/result/Instancesv2_round/random/fixlen4/30eve/p01[count=350]_OPT_xdeltime_780.txt,12780120,,,,,12780120
clingcon,780,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p03[count=350]_OPT_xdeltime_780.txt,17804560,15264000,15548580,,,48617140
clingcon,780,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p04[count=350]_OPT_xdeltime_780.txt,17804560,15264000,15548580,15310200,,63927340
clingcon,780,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p05[count=350]_OPT_xdeltime_780.txt,17804560,15264000,15548580,15307300,16691400,80615840
clingcon,780,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p02[count=350]_OPT_xdeltime_780.txt,17804560,15264000,,,,33068560
clingcon,780,./heu_105/result/Instancesv2_round/sipp/fixlen4/30eve/p01[count=350]_OPT_xdeltime_780.txt,17804560,,,,,17804560
clingcon,780,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p03[count=350]_OPT_xdeltime_780.txt,17775740,15264000,15325080,,,48364820
clingcon,780,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p04[count=350]_OPT_xdeltime_780.txt,17775740,15264000,15325080,15109600,,63474420
clingcon,780,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p05[count=350]_OPT_xdeltime_780.txt,17775740,15264000,15325080,15109600,16361800,79836220
clingcon,780,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p02[count=350]_OPT_xdeltime_780.txt,17775740,15264000,,,,33039740
clingcon,780,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30eve/p01[count=350]_OPT_xdeltime_780.txt,17775740,,,,,17775740
