Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/30noon/p03[count=350]_OPT_xdelta_720.txt,15747380,11174400,11801800,,,38723580
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/30noon/p04[count=350]_OPT_xdelta_720.txt,15747380,11174400,11801800,11711000,,50434580
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/30noon/p05[count=350]_OPT_xdelta_720.txt,15747380,11174400,11801800,11711000,12689200,63123780
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/30noon/p02[count=350]_OPT_xdelta_720.txt,15747380,11174400,,,,26921780
clingcon,720,./heu_105/result/Instancesv2_round/random/fixlen4/30noon/p01[count=350]_OPT_xdelta_720.txt,15747380,,,,,15747380
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/30noon/p03[count=350]_OPT_xdelta_720.txt,22550200,14688000,15467200,,,52705400
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/30noon/p05[count=350]_OPT_xdelta_720.txt,22550200,14688000,15467200,16452900,17350700,86509000
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/30noon/p02[count=350]_OPT_xdelta_720.txt,22550200,14688000,,,,37238200
clingcon,720,./heu_105/result/Instancesv2_round/sipp/fixlen4/30noon/p01[count=350]_OPT_xdelta_720.txt,22550200,,,,,22550200
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30noon/p03[count=350]_OPT_xdelta_720.txt,22663580,14803200,15646000,,,53112780
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30noon/p05[count=350]_OPT_xdelta_720.txt,22663580,14803200,15646000,16668000,17433100,87213880
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30noon/p02[count=350]_OPT_xdelta_720.txt,22663580,14803200,,,,37466780
clingcon,720,./heu_105/result/Instancesv2_round/sippv2/fixlen4/30noon/p01[count=350]_OPT_xdelta_720.txt,22663580,,,,,22663580
