Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,900,./heu_105/result/Instancesv2_round/random/fixlen4/26morn/p03[count=350]_OPT_xdelta_900.txt,16524100,13363200,14568540,,,44455840
clingcon,900,./heu_105/result/Instancesv2_round/random/fixlen4/26morn/p04[count=350]_OPT_xdelta_900.txt,16524100,13363200,15060240,14425300,,59372840
clingcon,900,./heu_105/result/Instancesv2_round/random/fixlen4/26morn/p05[count=350]_OPT_xdelta_900.txt,16524100,12384000,13093440,13370900,14231400,69603840
clingcon,900,./heu_105/result/Instancesv2_round/random/fixlen4/26morn/p02[count=350]_OPT_xdelta_900.txt,16524100,12384000,,,,28908100
clingcon,900,./heu_105/result/Instancesv2_round/random/fixlen4/26morn/p01[count=350]_OPT_xdelta_900.txt,16524100,,,,,16524100
clingcon,900,./heu_105/result/Instancesv2_round/sipp/fixlen4/26morn/p03[count=350]_OPT_xdelta_900.txt,23285840,18201600,18890700,,,60378140
clingcon,900,./heu_105/result/Instancesv2_round/sipp/fixlen4/26morn/p05[count=350]_OPT_xdelta_900.txt,23285840,18201600,18890700,17041000,18068900,95488040
clingcon,900,./heu_105/result/Instancesv2_round/sipp/fixlen4/26morn/p02[count=350]_OPT_xdelta_900.txt,23285840,18201600,,,,41487440
clingcon,900,./heu_105/result/Instancesv2_round/sipp/fixlen4/26morn/p01[count=350]_OPT_xdelta_900.txt,23285840,,,,,23285840
clingcon,900,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26morn/p03[count=350]_OPT_xdelta_900.txt,23351440,18259200,18935400,,,60546040
clingcon,900,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26morn/p05[count=350]_OPT_xdelta_900.txt,23351440,18259200,18935400,17264800,18316100,96126940
clingcon,900,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26morn/p02[count=350]_OPT_xdelta_900.txt,23351440,18259200,,,,41610640
clingcon,900,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26morn/p01[count=350]_OPT_xdelta_900.txt,23351440,,,,,23351440
