Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/26eve/p03[count=350]_OPT_xdelta_840.txt,18583780,11289600,12512340,,,42385720
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/26eve/p04[count=350]_OPT_xdelta_840.txt,20273840,13075200,14479140,12832100,,60660280
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/26eve/p05[count=350]_OPT_xdelta_840.txt,20273840,13075200,14479140,12832100,16679500,77339780
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/26eve/p02[count=350]_OPT_xdelta_840.txt,18578520,11289600,,,,29868120
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/26eve/p01[count=350]_OPT_xdelta_840.txt,18583780,,,,,18583780
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/26eve/p03[count=350]_OPT_xdelta_840.txt,22490640,17452800,17499280,,,57442720
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/26eve/p05[count=350]_OPT_xdelta_840.txt,25066500,16185600,17205840,16805600,20881900,96145440
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/26eve/p02[count=350]_OPT_xdelta_840.txt,25066500,16185600,,,,41252100
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/26eve/p01[count=350]_OPT_xdelta_840.txt,25066500,,,,,25066500
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26eve/p03[count=350]_OPT_xdelta_840.txt,22490640,17222400,17539380,,,57252420
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26eve/p05[count=350]_OPT_xdelta_840.txt,25116180,16243200,17276900,16888900,20964300,96489480
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26eve/p02[count=350]_OPT_xdelta_840.txt,25116180,16243200,,,,41359380
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/26eve/p01[count=350]_OPT_xdelta_840.txt,25116180,,,,,25116180
