Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p03[count=350]_OPT_xdelta_840.txt,17655800,11929300,16123100,,,45708200
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p04[count=350]_OPT_xdelta_840.txt,17655800,11929300,16123100,26064300,,71772500
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p05[count=350]_OPT_xdelta_840.txt,17655800,11929300,16123100,26064300,29592600,101365100
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p02[count=350]_OPT_xdelta_840.txt,17655800,11929300,,,,29585100
clingcon,840,./heu_105/result/Instancesv2_round/random/fixlen4/muse/p01[count=350]_OPT_xdelta_840.txt,17655800,,,,,17655800
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p05[count=350]_OPT_xdelta_840.txt,23524100,16309600,20139400,32911000,35278200,128162300
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p02[count=350]_OPT_xdelta_840.txt,23459600,16248300,,,,39707900
clingcon,840,./heu_105/result/Instancesv2_round/sipp/fixlen4/muse/p01[count=350]_OPT_xdelta_840.txt,23459600,,,,,23459600
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p05[count=350]_OPT_xdelta_840.txt,22935900,15574000,19439000,32172100,36349400,126470400
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p02[count=350]_OPT_xdelta_840.txt,22970200,15529600,,,,38499800
clingcon,840,./heu_105/result/Instancesv2_round/sippv2/fixlen4/muse/p01[count=350]_OPT_xdelta_840.txt,22970200,,,,,22970200
