Encoding,Horizon,Problem,counter wrac1_y_wrbc1,counter wrbc1_b_wrcc1,counter wrcc1_x_wrdc1,counter wrdc1_b_wrec1,counter wrec1_y_wrfc1,Total
multi-shot,780,sippv2/fixlen4/26noon/p01[count=350],243.0412,,,,,243.0412
multi-shot,720,sippv2/fixlen4/26noon/p01[count=350],218.6348,,,,,218.6348
multi-shot,900,sippv2/fixlen4/26noon/p05[count=350],,,,,,0.0
multi-shot,720,sippv2/fixlen4/26noon/p03[count=350],228.2742,144.0,149.755,,,522.0292
multi-shot,840,sippv2/fixlen4/26noon/p02[count=350],247.7108,158.4,,,,406.1108
multi-shot,600,sippv2/fixlen4/26noon/p02[count=350],,,,,,0.0
multi-shot,780,sippv2/fixlen4/26noon/p04[count=350],245.2352,153.792,161.9384,163.132,,724.0976
multi-shot,660,sippv2/fixlen4/26noon/p04[count=350],214.7162,130.752,130.981,142.724,,619.1732
multi-shot,780,sippv2/fixlen4/26noon/p03[count=350],245.2352,153.792,161.9384,,,560.9656
multi-shot,660,sippv2/fixlen4/26noon/p03[count=350],212.699,131.328,130.981,,,475.008
multi-shot,840,sippv2/fixlen4/26noon/p03[count=350],247.7108,158.4,167.7836,,,573.8944
multi-shot,840,sippv2/fixlen4/26noon/p05[count=350],247.7108,158.4,167.7836,173.423,196.694,944.0114
multi-shot,600,sippv2/fixlen4/26noon/p05[count=350],196.4134,119.808,118.6142,125.047,145.372,705.2546
multi-shot,840,sippv2/fixlen4/26noon/p01[count=350],249.9814,,,,,249.9814
multi-shot,900,sippv2/fixlen4/26noon/p03[count=350],270.724,172.8,181.0102,,,624.5342
multi-shot,720,sippv2/fixlen4/26noon/p05[count=350],,,,,,0.0
multi-shot,780,sippv2/fixlen4/26noon/p02[count=350],245.2352,153.792,,,,399.0272
multi-shot,780,sippv2/fixlen4/26noon/p05[count=350],245.2352,153.792,161.9384,163.132,185.158,909.2556
multi-shot,720,sippv2/fixlen4/26noon/p02[count=350],228.265,143.424,,,,371.689
multi-shot,600,sippv2/fixlen4/26noon/p03[count=350],196.0074,120.96,118.6142,,,435.5816
multi-shot,720,sippv2/fixlen4/26noon/p04[count=350],228.6598,141.12,144.7348,147.258,,661.7726
multi-shot,660,sippv2/fixlen4/26noon/p05[count=350],217.4692,134.208,133.663,144.933,165.148,795.4212
multi-shot,660,sippv2/fixlen4/30eve/p02[count=350],154.5678,131.328,,,,285.8958
multi-shot,900,sippv2/fixlen4/30eve/p01[count=350],199.9854,,,,,199.9854
multi-shot,900,sippv2/fixlen4/30eve/p04[count=350],200.6414,169.92,186.363,178.036,,734.9603999999999
